address,in_degree,out_degree
0x09d92052e68ea94adff8cf870385069a11d71e8e,1,1
0x12a1dbd6d8ea8762e144bbd2eb7580f8f541bb33,1,0
0x563831e9a559df25aac2dca30301816f59ef96df,1,1
0xc56bca27e14ac1fe87328ac6c09fc9b25581b367,1,1
0x9869241ff557245ee997d4467b82154975b07190,1,1
0x9e8907fb26a4e07045112c6cc4603f607161a4de,1,0
0x7052429bd56e7a101fb116fdcd1627401ee2727c,1,1
0xea5bd15124d1c839fabbca08b3b914f4f0134f4e,1,1
0x56d7b68437acb2be64afceb1fa1e6b34c696f08e,1,1
0xdb9490ab0d8176822a85f7f89e7a554c5bca5b00,1,1
0x34960a5ed013941ca48fc7a197b2daba7c5228d1,1,0
0x188ceae758687afcf76da2a9a74ee58672ea9014,1,0
0x41cb5eb980503fff8759c124e65ea0d21e8a8be5,1,1
0xe05df26e73d2adbcc05fdd6034754092b4735d91,1,0
0x04efc6325b576cddadac03885fe12de57a2bb7f8,1,1
0x150d6dede32d6a0b2d585cbe16147fccef518522,1,0
0x8d8b603a570b1103fc8ccfc2fda6d503b2859eec,1,1
0xe62279e9bdf9ead8748d3dedcb7b2e90d7a71f37,1,1
0x8a09b7ae951d7120ebc77211e0e8d4b96292fabc,1,0
0x9a6d993596d30a224135464b6bea03fcc977f3bd,1,0
0xc39b5c22065e8457bd0b8583c8d3c683d666b50e,1,0
0x01d72a413b233c9b602eebd8928c8142285c4260,1,0
0x7de4f01672c75d198725e8359e846db68652b551,1,0
0xd439c38183ec60359eb72c62328f5542ae5471a8,1,0
0x77f022c5544681575d43d551c9d17940f2a57e3a,1,1
0x2a61facbe281c097f257eeb524e0159b6e862e01,1,0
0xd90bddc39d80859f475402178d582830a36dca1a,1,1
0xd54ee0e37c574fd80c80d068a6fdc02f964475b4,1,0
0xd9d68b02d7f00cf2f9a692ed6e8386e4758b9bc0,1,1
0x9f8a8ccaaf00143bd64cbf50168e5747bf2695a7,1,0
0x839612ed5e5975d7c019e1b0bfc7d4e6c24383e2,1,0
0x8870be7a51ea36a06ead2c35ee22e3919b7fd2d3,1,0
0x32576d784197e3f60db07037667f0c69c9a8a5fa,1,0
0xc6c11609faadabcd955664478381290e6f180266,1,1
0xe2605a58e6161e9db8a5313011d80c2a2979637c,1,1
0x2f17cce678e659574066b2e8abc89c2b33d22daa,1,1
0xbf30fd3f7cc86e85bb2bb75c78fa5443692b3e0e,1,0
0x2e60e96b619f143e56531266ac63e2bcb8688a01,1,1
0xaaedce4a4e0cdaebee76c635d806388e9e3d089f,1,1
0x3917cb99ed9c5ec4975980b6a7f6f5547622478e,1,0
0x3605dbcacf721b53405ca8d1b219882f538ae032,1,0
0xee6628b1be1b3571a19cc44edefca0ed46c6ad08,1,0
0xff00708139f92035a90faaf595534d0874fc87af,1,1
0x4811629ed084365205f41939e2b477b671c57056,1,1
0x597feb992fdd5bda74eced9181936dfe87d1a64d,1,1
0x9462755b69b3832580db55bf489455d2cf0af249,1,0
0x03f87c5e7988b63dfe9f0568b12a3f6cebe29417,1,1
0x0a68009106c0855abc74136a67b622d041d925b5,1,0
0x8124e016b94545c4bebc93a1f42bde3fac0f8340,1,0
0x0910b0d88caebbf8ff6dd90dc292d0403d4cf080,1,1
0x502b400a869d10932d791a7d5cc02c3417cda13d,1,0
0x769dac37b25dbdf395ff2e57c2796fafe34d01ba,1,1
0xb8cbbf78c7ad1cdf4ca0e111b35491f3bfe027ac,3,2
0x41cdfd669b075df89f9dbcd1735a8683b00cd686,1,1
0xd867ebe1179e4beec4522b0231911fc62bbd900c,1,0
0x6c2866f500f7cbabada13bb0a2917aa04700d4c6,1,0
0x1c69b16de174342c7e39486fd52141b850bd35de,2,1
0x1384cce3e1a1b719be36924d1a0a0a1bfdd358da,1,1
0x2025acf5bb13e274656e32f6dd475f4e6b621099,1,1
0xaac79c74044b9309c482b5636ea44fc8a77bdcf5,1,1
0x4534abbabe213088d2c702bd59fa7de26113a403,1,0
0xe407bd022f9f212b14e783a8b88676d49d3a3322,1,1
0x26f0afe0a6a02d28ef84a95f70104490999ccf97,1,1
0x854a556d92e815b003acc3c4ce42dd60a17c708a,1,1
0x92aeb76d7ff5691d22ca76fc89205389df0a2c6f,1,0
0x18d9d0da35fc66e057084ee72cd4f694ed8d9106,1,1
0x346220c3143b05bb6226cf41423f2e9ed161b195,1,0
0x131599d00c4c28b218bcc48c958e982c3b7124c8,1,0
0x83d56ce7360a6fd1909b6ebe5dda90e01106e6a2,1,0
0x8981b57c4f641af465694838bbaba1e3d5e47f9d,1,0
0xe6efbefd5db0cb4ae6cffb0e6403e8a5cadeab36,1,0
0x606617b30911ce8ee16459016566bdba01fa596e,1,1
0xedceaeea6948812406ea5638945022bd6eecb94e,1,1
0x232c285f11130dab334eb5b1a79b22fd7e601eb4,1,2
0x8de4ee616fa9cfb5f9042bd49343afd1a822105d,1,0
0x1d2bdc5d2274cab4e8e21e2b627b5f19a34b4d20,1,1
0xa81011ae274ef6debd3bdab634102c7b6c2c452d,1,5
0x0f7de2ca94c9034dced6e0ab10ae2006a794e7b7,1,1
0x1a447e209b39655baa9de5df27088cdf8a67e112,1,0
0xc1c12698a3779fde2021fe2d56f3ffc44f192a99,1,1
0xa61d671e53ad625c056933be59e440408f6da35d,1,1
0x896b1689dcdeaa0fb63bff0a139c62b00a359fd8,1,1
0xe248897f619bfb6d1058fbed4bbba02efd1c0106,1,2
0x2118ecb42cbda55d2efc3050b5637ca1befc355d,1,0
0xe7debd3a9a9c2976a8e3dff00bc4dd25f194a0f9,1,1
0x659eabd6191b08abead4cd8e27328c09c1238d0d,1,1
0x30b730f845b75e542debd5c9eaf1aeedbf627ad7,1,1
0xb46c0c901d1ad59bb176352b3c483f57eee462d8,1,1
0xcb5eb3268ef104fcbfc48670d7e1913c5d4e4aaf,1,1
0xc2e0de452fadb148999ae89c047a12b43f0f2e6e,1,1
0xfe3f6977158689791b696da3b50e5729a998ca11,1,1
0xf55473e971cced273c2429e7f2be00e2d80da847,1,1
0x53a697c0945d4ea311238016959c8c9d0f098e0e,1,1
0x84569fd1c49a3eb0f8ec336a474786963fb13e31,1,1
0x7ddd03cf99b36a8df50f96f02ba51d820823f766,1,1
0x2eff40e0eb345a9dbce34fec88bf6bc794cd1be2,1,0
0x1bac198774d90e6d5ac8154656187ee1c7163a9c,1,0
0xcf5e2066dfbf24ccaf055f7597d602109f3acd9e,1,0
0x2e46d6420c704f4ba00aebd642e4b8a0742cebc3,1,0
0x36909602dc6285aedf95f9bcb359113faf6696f7,1,0
0x7670ab338c5db631c7f109e0f4de85cab1f637ff,2,2
0x550ba4242526f3309ab8a54141a7df0c7fc58e64,1,0
0x9a24f15d07c36b453b442561107b7631e48fce17,1,0
0x94aa26ae9105536719191f4f55b8e8c8f18ef998,1,1
0x4bbfaf6140948287ad969920b14258de70835888,1,0
0x48906cc4c2f7ff79ee04be3b31c616f991a2f2c2,1,1
0xec6c3b2a980ee880568f38133bebe9dde0761989,1,1
0x97550d83b80ce4ac95afa9ce12217d949bc0f2f4,1,1
0x3090de12f34fa6bcb37f1c57cf3332f5c247ff3a,1,0
0x8b6548b0e5362f16e3dd2cfd5ca8efdb2853783e,1,1
0x13ff978a4fc87a1c49f0c894e5e9b0a0955a3526,1,1
0x326fdf61f9d70fe2ab24e39aa6e31c4a633de1d5,1,1
0x74985e436b19643568713b1991165db845517939,1,1
0xdec2e63747786dafbeccd9ae364f181790c07e17,1,1
0xa235d0bf251745fc58cb7e0f3b9d99db85306227,1,1
0x983d4d856e39c8f4e0131b47f41271291f459aef,1,1
0xd6d886ca7678c79f89895aae4c23033f4e40a803,1,0
0xfae32aafa94c61699977491561e5cf85ad067c02,1,1
0xac3445f826c130b225bf98687e41ed370c1319d9,1,0
0x377ff5abf35931e8f77151970b88184f9813a5ba,1,0
0xe7bd4261813ffd98472c1b4a25e62609afcbd59e,1,1
0xe7715e1aedde7c316957850c04113bf25acde647,1,0
0x53fefbe3afa9a2693105c9a9df2bb448bd4214b9,1,0
0x9107818ce8800c9a5cd1feeb2105a09e02a36f9a,1,1
0xe0974ab1b0baf15db3354ddf24138f46e27001c0,1,1
0x062df96555f6604e4c0fa16b435a6ae36f1adf5b,1,1
0xadcd98d321a62f9a92d00d886855756e77b7950f,1,1
0x5b60b6692390c59e15d6e4780c8d1162d2445d0d,1,0
0x49d1d1dd1aa650b5859a7e9250397882cc88cffe,1,1
0x1bbeeec2ae80c31c73119b1549d27ac2af3dde84,1,0
0x1b608357377ea258a056592588332aaf61fd8e30,1,1
0xa4e6b2b9058f43558ce0070e1f0f3f0cdabe428d,0,1
0xf8f01d277fcf6b9df1e9d1d5680bf57816f61e54,1,1
0x708e7fbaa38096e373e3cfc36311bfcb9c37e3e9,1,1
0xcef9c71714df482f501c17ebc04f68b3b112b127,1,0
0xd9af81c15b676c93fe288919fb61ebb8d2d619e3,1,1
0x3abdcaa347d7113d1c908dc60a6da359b734ff91,1,1
0x8803383cb54016d734ce4b26511e0f01d08a6359,2,0
0xf861931aadfd42f581096b00b85b19f8030e9dac,1,1
0x3591ce89a607fefcc092baaf016cdf953744cf2b,1,0
0x372f19a800d06e155f39358e0051e3504e13994a,1,0
0x3d6ed5ceed5a3313351a45aefb420666e70eaf27,1,0
0xb51ad361357176bb5ef1a2c315f407f0d881aede,1,0
0x2adbdb37c446361135f30fb35c29383398b90e68,1,0
0x616f9ff3352be4c386037d5de1ceb8b953b87a53,1,1
0x5974459edbe9b7912b9f927803fc8a1daf457d16,3,1
0xf892fbf0f5d65774771dfd3e47904d1697c327dd,1,1
0x90f743f4eaed137598921cc2fe38e3d937c321d6,1,0
0x8776b46b8c24d9f4c5d203be6dec5bb469c2f185,1,1
0x08d54e8b1f502821d3e2c4f53fee8c48a1e36d3e,1,0
0x00a7c1fcfe21934f45ea6d0347c3329a74154c37,1,0
0xe8a2ea3a1e2e21ae4f66dce56435e909840afa86,1,0
0xcfbc73857ab8ac1ad114be478b73e6a51c1ddc87,1,1
0x4c6fdf19c8769c400f7a87b762a1482cb554597f,1,0
0x962fcd2f3f765d0d27defbf2d91d42fbca854b5d,1,1
0x5234b0ff22eab9a0d008d481f5ebe05634959cd3,1,1
0xb573e909e850a61082b8c86a7919f890fa43c96d,1,1
0x9e9f3e7024d4eabf56a2013717251c804ceae10a,1,0
0xd8d886979b87cadba3b75c840ebad7b88d88debc,1,0
0x0f2f38fd6b709a56ddce5f2ce154b85be173c42c,1,1
0x17e5aae56d0650144376926489c2928c9615dcde,1,0
0x0947aa4073cb46c30c3445a1d3ff3b4a6033e3d8,1,0
0x1dd622b5cc25ab33b22506ccd8f91f988be9b05c,1,0
0x29b08c4edd0e0ccb1afe8565e8ce97e5864a65b8,1,0
0x4502567dadb955f4ec8e86f3d6eb9505b8a02ed5,1,1
0xdd1e736e560e432335062ae30e3e3357adc8ba73,2,1
0x8af6efcd97826e859c511eea0cdb285a72672de8,1,0
0xaccfea87534fe2847d2562a99f8e957a4517a585,1,1
0xf17a259a2dfe58d64dd852de626f5ea4f6797a50,1,1
0x8948c7ba8c4fc141cc3707d6f385d949bd5eba19,1,1
0xa876d1db137fd5b6d9f492741b8a67780ed093cf,1,0
0x05121bbb19a168ea96418c71c13fdf83cca7ca94,1,0
0xf0bf45b22e043c1497c9f15537b82e27686d9764,1,0
0xc3ac8274c58541178ecaba1e286b9b786addfb40,1,1
0xf1f6926bc56ed35a5c4c8c4b10227c91d2ddfa88,1,0
0x091d1ae1b7698d17f49a8f24cc65ac1d79cce328,1,0
0x2cb5bc15fad00c7574f3b0811e47fd86710b82af,1,1
0xb6c4f7d5d2bf85576ab8bfea7b29db2562fa7694,1,1
0xde8e852a608ea09ff8b5d6c5e5557a7a7d05fcde,1,0
0xa1e1778706a78f84d034fd20df9e1edfb85676c7,1,1
0x2670616b8693dae8d131882d8336a063af1b4f22,1,0
0x11f041a1da56ad5d8d57a44b9ee74b2e0f24e1ec,1,1
0xa5dd88bab661c6f2f54540c754c056f5ae219014,1,1
0x6bdc66559f2dbe96f12034c50320e6a8372cbf40,1,1
0x9f36576e2d5622b9c6f22818cce9f4d9b0db7e6a,1,1
0xd2d62d8e377ff3007fe29ff4ddaa2250ceada282,1,0
0xc69a6a570b812c926c81c8d8099d9f2fd2cf2c0a,1,0
0xa5acd3096296bded939a553005d5cb4529acfefb,1,1
0x19b0530986c1253f87e7d20110e729422e43d218,1,0
0xeab6c55a0f70e6af6acec9d5bdfa59c0dd701cf7,1,0
0x024bf9243824ead4b321f8d28191046f227724d9,1,1
0x32489e4f44895ec8343ed0f81168ae4c94834d1d,1,1
0xb4448854f8ce1111e8268c30c1c70da861c2f0bf,1,0
0x81bec150864164fa9c0a5c520c092f564c00e9c4,1,0
0xc2427a09d88b16a3cfe95f037749554578215bd7,1,0
0xadb7542664a5a285db8d51b1c671834dc33a3ba2,1,1
0xe669ae0e2eaf2c315a7ee729fd3eaaaa27ebef95,1,0
0x6af467a4a4249eed07e6dcde0d96137063efe58a,1,0
0x62786c5bdda1333d19498a4adc8ce2c63a5546fc,1,2
0x09cd2552f0f0d5eb4c3a821313927fced1814aed,1,0
0x34cd4a976906e7faa84dd6876e934624a3239b78,1,1
0x0e0df188df28b61be3e2513bb7106b1d83ad8170,1,1
0xf96edc51e23b4bc9739b9ea0b6c6c5046dad7b18,1,1
0x41562c4a6da2e2ab8bc8ac8a43e7c99816bbbc3a,1,1
0x00cc675444fba22368dad2ed5a33e533284f344e,1,1
0x8d1d96a7184446053e4f9efeaa5fb4cdf180b9cb,1,0
0xf402bb8138d88c91196c6f50901265119753efd1,1,1
0x47f6de5940e127240ab5264a3f315fac4fbb544e,1,0
0xfd61202aba7d4d292fe9b0fa54e37a8f983c0129,1,2
0xa9373f3eeb843c40f3fdb8db3353a70db76833ba,1,1
0x8b3610985fc92a4a37f581773856afaa941e010c,3,4
0x8d3399f572291a595932d490550a6079924ff6ed,1,1
0xb2be68afe9eeece352fe87e9f8973fee26e6a54e,1,1
0x99a2c820a287081fa7290b3b253d26fc67b5ba46,1,2
0x8981ea57a6fd5e4c6a1ce90a2f6af419791e6f19,1,1
0xe3bd160be890fc285bfc2385dc20eab00929be98,1,1
0x3a4cb781e486241f1571c8b284d90d0386e60ad2,1,1
0x3be751b4f24829b2a8d4f340a54395c2a25d6487,1,1
0x3c163f1ad128d79d6fa137fc6c231547e0a13185,1,0
0x4aa9e2c95cc1b271b3d4e2e4cf96b7634f426d32,1,0
0x3adba1b09a15f56a360c65bfed6f1ea76e32e353,1,0
0x2ce5884d8721caae1d5a042d946acc0cd9ce034c,1,1
0x786406b7a462c0e653c93642282be73be10a8022,1,0
0x8998d2e923afd19b29eb002aff1eb9b4de161324,2,1
0xd100c58d60c0aa49414b4c8b930dc27481fa12bb,1,0
0x169d63d5603b5728fb01b97b1d04398d9dada520,1,0
0xdf8bef0a00d4fa981fc420f0bcbb73d1b50c7928,0,1
0x8e52522e6a77578904ddd7f528a22521dc4154f5,1,0
0x60f5eb6d8a1948cf5cf5134c3134eb63a14d4a4d,1,1
0xa343fa1a1affca256eaca414d743ee515cf03a00,1,1
0x1b3fcb7655582095e4f5cde0c1163f2199de29bf,1,1
0x1966c6c9092f93fe4268db88e6ae5643d9427c6a,1,1
0xbd416059c2f00a0074b3de329aac76517729548b,1,0
0xc3ebf35731d5156b64a2dbde9c6de5e41f3eb6b6,1,0
0xe039c55a0cb62ca8809498f3c32167659bf5cba6,1,1
0x310340dfc9d99aac9c62f13e7299d181fb238ba2,1,0
0x459c7b573d5af4f2237a59d2d1f770f55353e01f,1,1
0x8c40a71f5866847d0ef0f42177f5473a8481454b,1,1
0x8efeebc384e8a7a22410036c5e69dccf920719bf,1,1
0x6de3f8a52e94c3496436f77290b606b3005c6dcc,1,1
0x2fc46a029cbbd2f71fb8834e0c1607e3d430d1c3,1,1
0x8c2f84912dc454b87b12383ddbe0c476299654fd,1,0
0x6fb817cac203426470b2c744ae7209e7f10a25f3,1,1
0xd0e76415cf59e0e43b9ffd290a91a35b6f2d92de,1,1
0xcbc812b8b6d8860e2180e1ec8c84b8a8ef2efd5e,1,0
0x812cf5de7b9941171dcd32af3e97a84a93ad9588,1,0
0xb96c9f5e9bc953422c88e810881239844857a0a6,1,0
0x8261ad1cca935bf862289a37fda2e5a7596dc5db,1,0
0x674e447016bdf7315ec840b9309e9ff7824b11c5,1,1
0x8138bdb27cb12ed62dd587d7291b9f45e7946133,1,0
0xa6dd6e8260dddd30588e9eb2a3a3305ace2ac50c,1,0
0x80b709d106d870920c988d96489036300b158c4e,1,0
0x5d4cc151bcf54172f6af3de984e78b2f54c5e6d9,1,0
0x09307ca0bac538dfc51758b2d371276ac052f75f,1,0
0x706f60f0895b193da3c0010a182a767cf1bbcc6c,1,1
0x1cc326f1734d312a46a977bbb41f559a997392b8,1,0
0x76d58cb875cb9d4c5c6c966890e92db814ca1b95,1,0
0x0d2dc86bbc0addf9cd7529fc8f5c3d0d5b702543,1,1
0x8a161a6c92473d5113950fb4223e4ab56454f875,2,1
0x53bb5e68fb577b6077f00e447261ef0f4b932be0,0,1
0x8e207f22755167a73efd7b2f2b9665acf556f6f5,1,0
0xf525fecaf7c2de4af67326aaafba07f1ab2e357b,1,1
0x13800d940d75883800bd40ba6d33a5a1a359e58f,1,1
0x100bd2fd87aa25a7f07048ec23e2f6b484668580,1,1
0x60b361b3ce9e0e914b364bcc409d8c4549727932,1,0
0x9ceff1bff32552ae52877e2bac0a7780917f1182,1,0
0xd26ecf114b06edfafd4e7c9ea2498943730a7f7a,1,0
0x7c5210ae1240deea25764ab2e3a497de9546fe5c,1,0
0x138985b1583742f26c1c3ecedf2248130ce785e1,1,1
0xf059814714088ea5b8e0d1a1490e11456f38690b,1,1
0xe9848138738805088daa2381f2411c2ace53642b,1,1
0x356f53ee4ce91b631124d0390c54cc5aeff84534,1,1
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,1,0
0x2da669a643750f8ecb8172de304f70efe1e0a867,1,0
0xc279822d0deba0ff09f8864b3b259e6b2ce6ac6a,1,1
0x9d03b551a29e75d80f16ecbdcc93dff2600dba75,1,0
0x4f108f6c5e1811b0bce774578c73048029b5c7d8,1,0
0x8ae3457ffe9e19d7c3436f42b8c2d2c9dec3ca7f,1,0
0xfe74dcefebe7c5185dc6278c42ab465724317aa8,1,0
0x0e9440746c4f36ea35a7b12e52c1c4e177b96014,1,1
0x4e9f32971a408d41f1bb6bbab793238c255c09e8,0,1
0x1d4a8bbd6779c3eb488b617a067b7369e3073c06,1,1
0x60a8287ed0a98a8514de4c5c06cc3ead91dfd1f1,1,0
0xb17f945b2970164dfdeed1bf8e6920f82ef4e5ad,1,1
0x906f18868d0dd2172537ed84bf6e184f439cce15,1,2
0x1e00b1213abf8b541d10bec925d15a753123e60e,1,0
0xaccfba9a54425bb3e5bc2467c2a75a9c1c5523c6,1,0
0x63d8d33964c556ea4b32a33b62af1a1e8fd1a93a,1,1
0x840caca55c838b92063cccbd41daf56af3eb801f,1,0
0x77d17b5c11c0d4cf5cc8159b21247b816647039b,1,1
0xbe73d62d218bce5b189411a75ee442e1a45480e0,1,1
0xbd7d892a55e8a9fdaf87d12a15cbdf74fc3e9bcf,1,1
0x634df9ecc51a453126eed60735d956ee5c7b11c0,1,1
0x9d71362db5415d63ce687717ce3544d28215ede8,1,1
0x0dc1dddd66c8eb52e1e2d4da50aec476310d0665,1,0
0x88a52dd54d5bbfc72e5e4e0a2d6a324fde97e4ed,1,0
0xfe8fac0a80ed67d0c98f303259d543ba213ab996,1,0
0xf1586bf5f4976b506028c930bdd261cd2b5110f1,1,1
0x91b6475fc22a9d45697db64007c2de5d6a1e0bbf,1,0
0x1d526a038c9b0ac9f0f1c58c827f3c698bb7227f,1,0
0x5eba7298d01d8638b71372587060365be5854559,1,0
0x5e70828a8e7594846b65ef03d9aa69df39158390,1,0
0xe739742a9cd7788c375690e417260e4f51de728a,1,1
0x5a07caeec04b066eed7c308150e7739e0bc467c2,1,1
0xdcc9c2f84b88d95ad31b8e0f30024671d01a18dc,1,1
0x760bc40ac6f6ba0ab78ab3effafcc733391c5df7,1,1
0xdaf10e8c84ff2976b55e6b510080734e24ed876f,1,0
0xb620ba145abd9be1734d538e77672d28d5b8ac12,1,0
0xd94f931cc5e574bc3efc68ca74f49c5e0bdf63f5,1,0
0xcb0e921a92fee0ef74bd736118ffb7c38b4a4a63,1,0
0x0c0dac65aa7ef5f7e8b2032c469ab27e6e4b82d9,1,1
0x88f3bb613660286787592dd1dc922bd65115c190,1,0
0x03e55ec426484842d63d9fdda5b61b5ca4d7399b,1,1
0x716a61737d12a4d1b69c180d009c940f2902fc5e,1,1
0x42349c770f7206a9fc6cd328de5864d19296c82f,1,1
0x187dd9db770ed6933afdab44f0ef9ce63f2f157b,1,0
0xc896248969147651fb56d6dd728299e54006ef89,1,1
0x486564874a9b1115ab76ac824cb39d19cc0fbc6d,1,0
0xe511a2720bd41bcdd942584a071781f8bd887076,1,1
0x6c6629a62b4a001f6316a8d0ad971b3013c53964,1,0
0x434e9d330b9017b4152e9b1ab2c55cf2ddb47d33,1,1
0xdc5137415efc7bff2f73271228096001cae0fc38,1,1
0x1d2a9df4e0d5f0493daeda94f589f00697c40f9d,4,2
0x5bf673cc27b93aa18021faada946af3e09e814cf,1,0
0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,7,13
0xdd05a53ad9e181a1a0eecf00855bb0c36e474e22,1,0
0xcaf35141837b5222550d9710855e0b5ac2024288,1,0
0x16f03094e9e4c56b828445ee8780891d1b47e693,1,0
0x96a34992c69146d574f1be8e4cecab317a01183c,1,0
0x4ac1844712db4ad1c80a7080da372a9330f14f41,1,0
0x99cf3c1098cad62f4ff3654420d4c8b783f97c40,1,2
0x2b44f3f308858da042677e00301040f63dfcf8c8,2,1
0xd10e2c5cb1a00a843e16b828d3f292b520fbfbec,0,1
0xe68eb58a9fab3b7fa09ee208c2ee37c848202d8f,1,0
0xd1cac91c1a4235451e99aba95ffbc3e497d33560,1,0
0x983e3660c0be01991785f80f266a84b911ab59b0,4,3
0x5f4db29f86ef7a4a25698e03e8a8f34b52f7e02c,1,1
0x5d5fd68bd9f83d141fe11db6a49a3c5fb613da0e,1,0
0xb8acb3c53d06f29d47f3a7db2311f9a6e964e757,1,1
0xd00dd284e570e7a2ab3cd88d6749826523dc5f4d,1,1
0x8e2f313be1ccfbb439786de89644824456a3ce90,1,1
0x823c068cfa094b4409ef8c2cdeeb8fcb34ebaf19,1,0
0xfa112a313d5f2df5284813447092c373c4833f0e,1,0
0x3629322edb1d3b5399c4c1b9321cf75cf865c063,1,1
0xbc3d6558cf0126799b72d12dbf6b2615199cfd41,1,1
0x25aacb1762946402a29eb6e05620c31ba9b3e92d,1,1
0x2963298e4a5fce82ab57c856735b74cf7e8c079d,1,0
0x1a6788d1d0a032432d4c901d1c47b1ee018c1943,1,0
0xc1418f5660d76639fa1eefc0c18845d965740c35,1,1
0x5a47243fde098eda4c5c042b531530ef6713ae7b,1,1
0x47fa529093222d5d62499a7351c073d21c67fa93,1,0
0xf68703b9bbadb619248a5b45b125a203956618d2,1,1
0xa1323b3f9b5b95ec2481e0a24534bbdda242e2de,1,1
0x152a4299bf45ce80cc9b48515861ddcd8d6967e8,1,1
0xbd5011c2737cfd9d622b0a0b90ed9a1272cdd6f0,1,0
0x2eb7e5843e646e9a00f31b3e88e4a2cef3a1a054,1,0
0x0701b732a321cdc055e9802ee8b83a69d918b6f3,1,0
0xcc02d216cce1c5f378e1470d4147bd2418831678,1,0
0x0ec27857a3d5e0ac8fe6e94d6407952b6df00fbf,1,1
0x57988fab6c77c35bfc0860e76a54a8cbf6e9873f,1,0
0x20704889e9fb02bca6ad7d4af52be48803f2d1ee,1,0
0x454ad7269b3e3370b929b24a1b290c5f25652e5d,1,0
0x85f6ea2037b883426f314b1a0b381801efeacb60,1,0
0x015a9e18dd42158bf36c9f4c74572bb2287f8dbe,1,0
0xfe64d3df8fcc330b5581b7f440b15152572ec3d7,1,1
0x3ebd22b15603b98e26ed81b23ce2530269402753,1,1
0x72b07eb637d63ab84ba11cd97af7927a094c87fd,1,1
0xc1c8681e7ad4bc2eac09607202c79adc7290f866,1,0
0xee8e4965c77f735274c690438a3f97b476c8c09f,1,0
0x1331218367f3f227d2dd5748b0db7e65ed8ac075,1,0
0x3d605761cbe567e1d35d9c2fe3ba712c90b6176d,2,1
0xf9fc75295578964d06ed43dc77f53fb86a296b9d,1,0
0x45fdd5167223c68cd109c9e427c29d29817b06e7,1,0
0x5d44035978c748c0c7021556f7b598d14af417b3,1,0
0x96ccc190569eb0b276fd010cf82ad227e421a4fd,1,1
0x290ae67c2007ddf5c1dbefdce88bfb3d150ea63a,1,1
0xbee4d2fb649a82a0096b93589838c7f0c748c4b2,1,0
0x43fc7c4627841aea13e3473a9d089b87da77411d,1,1
0x584ed395de6028d43e5a29f03314f465f35d3dd5,1,0
0x5413c3fa1d7c0b0c5675bc5a970c03af0cd1e0e3,1,0
0x8baf778c780fd3bcf71428861e78ae1eca64dd48,1,0
0xad0e8d84d6de1d5f912dc57455f6cf79c8710114,1,1
0xf96da38a4d4ecc5754a09a6c7a0e81b21c90c7bc,1,0
0xc93a55a1cbb14ddbc83d9a0c321678c8cc51721d,1,0
0x9f6f7a65d17b72619493dbd5c3bef68d1482dfcf,1,0
0xb220ba8a959ec69d022e709c8ac2465327687bac,1,0
0xb59733085c33a8962e3b00f0f3d2c91cee2917dd,1,0
0x2df108a7dd1df5d3264e5aff218c3439188aa814,1,1
0x3e2a4ad57e996d9d12013afe4a72bef17aef6b14,1,0
0x7a735871f6d06ab138dab8e8b67443df162cee2a,1,2
0x1be37b1b202af3ebbbbfcd86838e0509bc67e117,1,1
0x7682e94eba33eed586b8f2992262e3bada130371,1,0
0x0ee433ad5d12923925f44453952c13ad38611e5f,1,0
0xfe62befbd7a40d279296d41f86d39fe1d882eb97,1,1
0xe83f0c8025db5e4ada4b63ced685854dfe732109,1,1
0xd80740e4de7fc53795344f41eec0b4b3d3d828ab,1,0
0xa5d91cff5b17d94e2ee8abc20ef54780a1192959,1,0
0x3730f3d58a3ccb7f70f24e9227c2e197ee1bd2b7,1,1
0xb5cf4ee85df35096b5568c1220ebca220d427f33,1,0
0x8acd341144317e7dbd30d05c6cc87ecc07523071,1,0
0x3b63e9915144a4ff1acbf11c23c0ae048ee46cfa,1,1
0x27b0d28d62972ed499bc867dfc67ae912fb7f9ce,1,1
0x68a2575b1c5095aabb105d9f783ccccc4fbcd22e,1,0
0xef23e109fa0b5cc3f9b16c73034285ec717ce09c,1,0
0x4c45b70dd51253cafc1048858ca01df613ea9738,1,0
0x1f695787944993398cc7b0274bb5d7d740e54521,1,0
0xc9c708bd6e1b219b887aad06e219b4d189f7e157,1,1
0x9fca6feb39462273372e2915024a31fca775d37f,1,0
0xbdff1d2b176fc43805ffa681ead64ca0edaf83c3,1,0
0xd0bc5a313d0e1307112a0b5a1312b60079e04491,1,0
0x1bf8b2e29bef613853fdc538c44ab19f9a45b3e2,1,1
0xb94c9b4fc38a33b4272149d61785e7b61f704385,1,1
0x4e02652c046d50d410da545137a8c9483d00d13d,1,0
0xf1935e97f8892cde845abb27786d6a722387487a,1,1
0xc9637ac7abf4c00fc94f02f8be5838f51332b114,1,0
0x48f1524b68a343e7a47d32e784c8655f30683edd,1,0
0x1bbb2454bd36aa710033a910893ee718f6041c8c,1,0
0x0eea3aa49c2950a9b49203a06480764dadffa553,1,0
0x937b0d26ecfc779e2e256167ea9eff12bed5a7d0,1,0
0x768f03bd2713f8b9634356ac83113d5356e82f01,1,0
0xf3dee3291997fe808cdb177d6b4c565cd7f7252c,1,0
