address,in_degree,out_degree,total_degree
0x833057d540d78cc054f07e76a6845b14b3122922,1,1,2
0xee5623c8f90b3b53afd7fbd4d58c9a2517ce7625,1,1,2
0xad5f97cb01a9024a1d233d7485d00a3adf3eee28,1,1,2
0x2ac1c593c60616942108445309dfe577a40c4f2f,1,1,2
0xa8c750d114238c17397a778c871b90a6ee96ddd0,1,1,2
0x78bd1d99ac0d074e3e5ec591ac5944e7e7c05048,1,1,2
0xfb34086867a719a3367cfd77073eb011d8302728,1,1,2
0x6b75d8af000000e20b7a7ddf000ba900b4009a80,1,1,2
0xa903715b57d3bf62e098a6a643c6924d9bdacec4,2,2,4
0xfe37cab5632f741e6fa6f4b639ae47d39231820a,1,1,2
0x3120f313ceaf746106768405f4e6b8b33c9ebdfd,1,1,2
0x4658efa400418b0be37a41e04262654f52e0d3ad,1,2,3
0xab0944b51b991946b0aff73ac4ea83b26cd5b1df,1,1,2
0x1a218ff5fbf9fd472ac9a8719dccc2460086742f,1,1,2
0x2e75d3c49fe21ec4c6b8d8bde69cb4110aa4cee4,1,1,2
0x21c11564971f94fec74a1cf9477d494d315a7200,1,1,2
0x15e3594fc7039ce32ead1eda1c5fbac7815a84bb,1,1,2
0x10e6303599fd86e4ed8c6dc2df18dd0753c7d22d,1,1,2
0x4a0a730b104261c452dad1c92abeb3ee1cf83c54,1,1,2
0xd7a991b061fcf62a8dcc38f528bcefffc0773397,1,1,2
0x0d89de2899f35d7ed43537267d29ef932d7282c1,1,2,3
0xadaf0da2f42bf54e2ccf455f795a04ecd744138b,2,1,3
0x98244b7b9be8496bcb801501258cdfa55bd7ba0b,1,1,2
0xa18a26d2a81367afd3b0913785e762409c4f59ea,1,1,2
0x7602e44227d99773a5612429db9a67a812ad956f,1,1,2
0x50d39efc2c2bf47f359b26ab05bfc5ca624b47b6,1,1,2
0xa9ef771895e2fe4a11e3b53124468438ef88fa8f,1,1,2
0xbed8e684dc4bd0b8dac538e69271e7de9a7bbe2d,1,1,2
0xb9df393a4f04d92882717f5858b164a815e83c6e,1,1,2
0x00a2ae0b63a1c30996d365f135b4ba3a42aaf1cc,2,1,3
0xca900cd35c4afb022d06abaf8fb9f93399141613,1,1,2
0xb1e78c1837fcf0a9bc1d6ac2667d8cdddae10cbb,1,1,2
0xbb8c50694c60b8baa8b8e479929c81b89351fab6,1,1,2
0x79bfeac5b9cd2a19fd9d0c82119ef433c1b12fa4,1,1,2
0x64165f1188c0b6e2991c90e5af2e466aadd52688,1,1,2
0x4d1fef383012758a6b74650f1c4ba503ee243cbe,1,1,2
0xf6a9890f411b16abf86c2a2b6a67bc01ab90d153,1,1,2
0x11345ba42c26778d64883c8013633c37b3e68c57,1,1,2
0x7ecffa4825423cd1fd1290cc783b2d3f6d64d3c5,1,1,2
0x534cbf9b8195b2bfa44db2e2176c4a328c8c4cb7,1,1,2
0xe24c89fd4565a25dc447f8bd45fcacc0cabfabe5,1,1,2
0xb2bd0323e18981f6bff0d18ecf96096182bd05e8,1,1,2
0x412023015b992cbf75c5580c6c37cd186479a773,1,1,2
0xb08d24674e916aa8704e68ca773c2aceff8bbcd3,1,1,2
0x43a989fd989dd341a476ad842467f61974a469e9,1,1,2
0xf4fba543657b48a8f4077a645384390f15232de2,1,1,2
0x68e939e7cd111e8c2f33b8579578009741fb9eed,1,1,2
0xc886ba65dd785e23d92f04956c3a8f0adcbfe81e,1,1,2
0xba5e4e1dd05298e87f01f778e83966c63636c250,1,1,2
0x910d47feba1fad43b92cb48b3558f4533c460655,1,1,2
0x3d036eae19fd788160957d3b51cf2bb7b17d86f2,1,1,2
